num_qubits,tickers,"s1, s2",kappa_opt,kappa_original
41,"['NXPI', 'AEP', 'EA', 'BKNG', 'GILD', 'MDLZ', 'ADBE', 'MELI', 'KHC', 'DLTR', 'CMCSA', 'AMGN', 'HON', 'CTSH', 'WBA', 'CRWD', 'EBAY', 'COST', 'MNST', 'INTU', 'CSGP', 'REGN', 'FTNT', 'PAYX', 'PDD', 'ANSS', 'CSCO', 'FANG', 'TSLA', 'GOOG', 'WBD', 'XEL', 'PANW', 'ILMN', 'VRTX', 'ZS', 'QCOM', 'ORLY', 'EXC', 'GOOGL', 'AVGO']",[-4.93316249e-02  3.12426993e-05 -3.14030189e-03],14615.199743943353,6022814.94864786
41,"['CTSH', 'PEP', 'MAR', 'ILMN', 'ALGN', 'XEL', 'KLAC', 'INTC', 'SNPS', 'AZN', 'DDOG', 'GOOGL', 'JD', 'SBUX', 'WBD', 'META', 'NFLX', 'PDD', 'SGEN', 'CSCO', 'ZS', 'MNST', 'REGN', 'EXC', 'TSLA', 'ABNB', 'PYPL', 'KHC', 'ANSS', 'ADBE', 'CSGP', 'PANW', 'EBAY', 'DXCM', 'ADSK', 'MRVL', 'MU', 'NXPI', 'GILD', 'IDXX', 'CHTR']",[ 3.70241057e-02  8.74347171e-05 -1.16582186e-03],683.8542976106971,208060.72069194444
41,"['ABNB', 'MU', 'SIRI', 'MSFT', 'CSCO', 'KLAC', 'HON', 'MCHP', 'BKNG', 'PDD', 'KDP', 'ADP', 'CSGP', 'DXCM', 'CTAS', 'CHTR', 'NXPI', 'PAYX', 'EA', 'AMAT', 'LULU', 'FTNT', 'NVDA', 'LCID', 'REGN', 'ATVI', 'VRSK', 'ANSS', 'AMGN', 'MELI', 'TEAM', 'EBAY', 'META', 'ISRG', 'CSX', 'INTU', 'INTC', 'CRWD', 'FAST', 'BKR', 'ADSK']",[-8.34478193e-02  5.84733030e-05 -1.52981313e-03],635.1747025874688,198757.0530306664
41,"['WDAY', 'MU', 'ADBE', 'ENPH', 'ODFL', 'FAST', 'MDLZ', 'PYPL', 'FANG', 'PEP', 'ADI', 'KLAC', 'SNPS', 'META', 'CSX', 'HON', 'XEL', 'PCAR', 'PDD', 'INTC', 'ISRG', 'MCHP', 'AMGN', 'ORLY', 'AMD', 'LRCX', 'EA', 'KHC', 'ALGN', 'DLTR', 'GOOG', 'MELI', 'BKNG', 'TXN', 'QCOM', 'ILMN', 'AMZN', 'MRNA', 'CRWD', 'NXPI', 'LCID']",[-8.06797050e-02  4.61164382e-05 -1.43052022e-03],814.0082524514506,253312.0353443734
41,"['ILMN', 'DDOG', 'NVDA', 'MAR', 'CSCO', 'PEP', 'ADSK', 'CHTR', 'PANW', 'ROST', 'HON', 'PCAR', 'ATVI', 'EBAY', 'FAST', 'FTNT', 'INTC', 'ASML', 'MRNA', 'SGEN', 'ALGN', 'AMZN', 'CSGP', 'MDLZ', 'XEL', 'WDAY', 'META', 'MU', 'TSLA', 'TEAM', 'ADI', 'TXN', 'LRCX', 'QCOM', 'ZS', 'ABNB', 'GOOGL', 'KDP', 'KLAC', 'AZN', 'CTSH']",[ 8.12365848e-02  4.57472773e-05 -1.09947337e-03],800.3916987463981,244705.00094823437
41,"['MRVL', 'ANSS', 'VRTX', 'MCHP', 'COST', 'ZS', 'IDXX', 'LRCX', 'GOOGL', 'CSCO', 'AMZN', 'EBAY', 'PEP', 'MAR', 'KHC', 'INTU', 'AMGN', 'LCID', 'ATVI', 'DXCM', 'BIIB', 'AVGO', 'MELI', 'XEL', 'LULU', 'WBD', 'CDNS', 'ADSK', 'BKNG', 'WBA', 'ORLY', 'EA', 'PYPL', 'ASML', 'FANG', 'ABNB', 'CMCSA', 'AMAT', 'CRWD', 'QCOM', 'AAPL']",[ 8.08873235e-02  5.04726824e-05 -1.60394178e-03],568.4560560028335,179842.76935309469
41,"['ANSS', 'CTSH', 'REGN', 'CTAS', 'ISRG', 'CDNS', 'AMD', 'GILD', 'MCHP', 'INTC', 'LULU', 'MU', 'LRCX', 'BIIB', 'CRWD', 'ODFL', 'ALGN', 'ADBE', 'EBAY', 'PCAR', 'CHTR', 'WDAY', 'FAST', 'WBD', 'MDLZ', 'AMAT', 'AMGN', 'MAR', 'ADP', 'ILMN', 'QCOM', 'INTU', 'JD', 'DLTR', 'ATVI', 'COST', 'PANW', 'KHC', 'VRTX', 'ORLY', 'NXPI']",[ 5.07099576e-02  5.81664988e-05 -5.02449775e-04],448.3828125531021,178822.86259262115
41,"['TMUS', 'PANW', 'ODFL', 'AAPL', 'MCHP', 'AMD', 'ZM', 'TXN', 'IDXX', 'AEP', 'SBUX', 'ABNB', 'AMAT', 'CHTR', 'INTC', 'ANSS', 'ENPH', 'TSLA', 'NXPI', 'HON', 'AMZN', 'CSGP', 'WBD', 'DLTR', 'XEL', 'MRVL', 'ALGN', 'ADBE', 'ROST', 'PDD', 'CSX', 'AMGN', 'BKNG', 'EXC', 'COST', 'META', 'PCAR', 'TEAM', 'VRTX', 'CRWD', 'REGN']",[-5.07716617e-02 -7.98839506e-05 -2.75284419e-03],1160.7777049993322,372360.06620005757
41,"['TXN', 'EA', 'PEP', 'ZM', 'WBD', 'MCHP', 'MRNA', 'PDD', 'JD', 'ODFL', 'ADI', 'WBA', 'MAR', 'PANW', 'MDLZ', 'GILD', 'ILMN', 'XEL', 'RIVN', 'CTSH', 'IDXX', 'AMD', 'CHTR', 'ABNB', 'PAYX', 'LULU', 'TEAM', 'MELI', 'BIIB', 'VRTX', 'EXC', 'SBUX', 'BKR', 'KDP', 'FAST', 'LCID', 'DDOG', 'BKNG', 'ROST', 'REGN', 'SIRI']",[-2.09413228e-02 -4.68578374e-05 -1.13601020e-03],804.8358700107269,247307.74079880657
41,"['ATVI', 'MRVL', 'NFLX', 'HON', 'MSFT', 'ENPH', 'PEP', 'AMZN', 'CSX', 'AEP', 'VRTX', 'CSCO', 'LRCX', 'EA', 'PANW', 'CHTR', 'MU', 'WBD', 'TSLA', 'ABNB', 'ADI', 'CMCSA', 'VRSK', 'CDNS', 'ADP', 'MAR', 'JD', 'MDLZ', 'TXN', 'CTSH', 'EBAY', 'ILMN', 'AZN', 'FAST', 'MRNA', 'ANSS', 'COST', 'NXPI', 'REGN', 'ASML', 'SBUX']",[-2.61447106e-02 -7.27204185e-05 -1.39607745e-03],662.6807593425134,262367.8481066594
42,"['ALGN', 'AMD', 'META', 'QCOM', 'AEP', 'BIIB', 'ENPH', 'AZN', 'ABNB', 'ADI', 'AAPL', 'ROST', 'MNST', 'MCHP', 'AVGO', 'BKR', 'GOOG', 'VRTX', 'CHTR', 'ISRG', 'TEAM', 'WDAY', 'ADP', 'FTNT', 'PANW', 'MU', 'EBAY', 'GILD', 'MSFT', 'REGN', 'DLTR', 'RIVN', 'CDNS', 'BKNG', 'TSLA', 'KHC', 'MRNA', 'CMCSA', 'CSX', 'KDP', 'LRCX', 'CTAS']",[-0.081601    0.00010737 -0.00172172],474.26954629696723,160383.06376755857
42,"['CSX', 'SBUX', 'ORLY', 'XEL', 'GOOG', 'BKR', 'ILMN', 'ADSK', 'MCHP', 'MRVL', 'ROST', 'BIIB', 'ZS', 'AMZN', 'NXPI', 'CDNS', 'VRSK', 'PCAR', 'AMD', 'SGEN', 'VRTX', 'INTU', 'TMUS', 'ALGN', 'SIRI', 'LRCX', 'KLAC', 'ADBE', 'ADI', 'MELI', 'ADP', 'TXN', 'CSCO', 'FTNT', 'AZN', 'ENPH', 'INTC', 'WDAY', 'DXCM', 'MU', 'ANSS', 'EA']",[ 4.07983409e-02  8.24818385e-05 -2.72745131e-03],589.36877580199,189001.4504772368
42,"['AZN', 'FTNT', 'FAST', 'CSCO', 'KLAC', 'ENPH', 'FANG', 'BKNG', 'BIIB', 'KDP', 'CPRT', 'CSGP', 'ALGN', 'NXPI', 'LCID', 'PEP', 'MRNA', 'MU', 'RIVN', 'IDXX', 'ADBE', 'ATVI', 'WDAY', 'TEAM', 'AAPL', 'TSLA', 'COST', 'VRSK', 'SBUX', 'AMZN', 'ORLY', 'JD', 'ISRG', 'ODFL', 'ADSK', 'INTC', 'MDLZ', 'ROST', 'DDOG', 'META', 'WBD', 'GILD']",[ 6.74464057e-02 -4.97289218e-05 -3.79158867e-04],765.9068714264198,234512.73400472332
42,"['SGEN', 'CTSH', 'PAYX', 'AEP', 'CRWD', 'LULU', 'ASML', 'NXPI', 'VRTX', 'MAR', 'SBUX', 'REGN', 'MELI', 'PEP', 'PYPL', 'BIIB', 'FTNT', 'AAPL', 'CMCSA', 'EBAY', 'INTU', 'AVGO', 'ALGN', 'NVDA', 'QCOM', 'CTAS', 'ILMN', 'ANSS', 'TSLA', 'EA', 'KDP', 'IDXX', 'RIVN', 'CSGP', 'MRVL', 'MCHP', 'XEL', 'TMUS', 'LRCX', 'INTC', 'ZM', 'AMGN']",[ 4.30260909e-02  5.00017802e-05 -2.40895420e-03],1226.1107182336484,374221.10362475907
42,"['KLAC', 'BIIB', 'TMUS', 'VRSK', 'WBA', 'META', 'TEAM', 'CTAS', 'ADBE', 'PDD', 'COST', 'IDXX', 'JD', 'GOOGL', 'RIVN', 'TSLA', 'PEP', 'NVDA', 'EXC', 'CSGP', 'WBD', 'MNST', 'AMD', 'BKNG', 'MCHP', 'ISRG', 'FANG', 'CSX', 'MELI', 'ZM', 'CPRT', 'ENPH', 'PYPL', 'LCID', 'ADI', 'SGEN', 'CTSH', 'DDOG', 'ABNB', 'FTNT', 'ANSS', 'AMZN']",[-3.48201311e-02 -6.99424445e-05 -1.58224628e-03],692.8002663265155,171462.97078828706
42,"['PCAR', 'HON', 'NXPI', 'WDAY', 'AMZN', 'NVDA', 'MU', 'FTNT', 'CRWD', 'JD', 'GILD', 'MELI', 'QCOM', 'EXC', 'PEP', 'WBA', 'TSLA', 'CDNS', 'VRTX', 'PYPL', 'MNST', 'EBAY', 'CPRT', 'PANW', 'SIRI', 'SGEN', 'AMD', 'ADSK', 'FAST', 'CSX', 'GOOGL', 'INTU', 'BKNG', 'GOOG', 'CTSH', 'AAPL', 'VRSK', 'LRCX', 'DXCM', 'ILMN', 'AEP', 'ORLY']",[ 3.92914690e-02 -2.96268729e-05 -1.74987754e-03],17344.543080836134,5898615.708777311
42,"['NFLX', 'PANW', 'WBD', 'ISRG', 'VRSK', 'ENPH', 'CSCO', 'DDOG', 'CHTR', 'KDP', 'AZN', 'BKNG', 'HON', 'COST', 'PEP', 'PCAR', 'ILMN', 'ZS', 'AAPL', 'NVDA', 'PYPL', 'ADP', 'DLTR', 'MSFT', 'SNPS', 'WDAY', 'ADBE', 'AVGO', 'AMZN', 'TSLA', 'CTSH', 'ASML', 'VRTX', 'ZM', 'MCHP', 'ROST', 'MAR', 'FANG', 'EA', 'ALGN', 'LCID', 'MRVL']",[ 5.50160117e-02  8.43978603e-05 -2.61369568e-03],580.474982952505,174816.3499474986
42,"['SIRI', 'WDAY', 'ADP', 'WBA', 'MU', 'EA', 'ODFL', 'META', 'TSLA', 'CHTR', 'ASML', 'AMZN', 'AVGO', 'INTC', 'TEAM', 'ANSS', 'EBAY', 'ABNB', 'AZN', 'CSX', 'ADI', 'AAPL', 'DLTR', 'AMAT', 'CRWD', 'CTAS', 'TXN', 'PANW', 'IDXX', 'SGEN', 'MELI', 'MDLZ', 'PEP', 'ALGN', 'DXCM', 'MRNA', 'GILD', 'PAYX', 'ZM', 'ADSK', 'MNST', 'LULU']",[ 1.81539477e-02 -6.90581970e-05 -9.53665877e-04],713.4312820232848,231930.97496244952
42,"['CTSH', 'CDNS', 'WDAY', 'BIIB', 'FANG', 'CSGP', 'SBUX', 'FTNT', 'MSFT', 'AZN', 'AAPL', 'EXC', 'ADP', 'ENPH', 'PAYX', 'CTAS', 'KHC', 'ADI', 'XEL', 'GOOGL', 'EBAY', 'SIRI', 'MNST', 'MCHP', 'VRTX', 'AVGO', 'CMCSA', 'AMGN', 'BKR', 'INTC', 'ABNB', 'AEP', 'ILMN', 'JD', 'VRSK', 'PCAR', 'PYPL', 'AMZN', 'CPRT', 'TSLA', 'DXCM', 'ODFL']",[-4.54044855e-02 -3.69084518e-05 -1.30826374e-03],869.6722283423758,390010.02600039705
42,"['AMAT', 'AMD', 'XEL', 'ISRG', 'FAST', 'ADI', 'HON', 'MRNA', 'SBUX', 'INTU', 'ASML', 'MELI', 'FANG', 'CSGP', 'DXCM', 'EBAY', 'MRVL', 'ODFL', 'AAPL', 'TEAM', 'CTSH', 'MAR', 'SNPS', 'QCOM', 'FTNT', 'CTAS', 'WBA', 'INTC', 'ANSS', 'PAYX', 'MU', 'ATVI', 'ENPH', 'NXPI', 'PEP', 'MDLZ', 'CDNS', 'KDP', 'COST', 'ORLY', 'VRTX', 'CHTR']",[-5.17018218e-02  5.22081429e-05 -2.93372481e-03],771.5834710342524,263801.81217283534
43,"['ROST', 'QCOM', 'CRWD', 'PEP', 'NVDA', 'ASML', 'ZS', 'CTAS', 'ADBE', 'MU', 'ADI', 'ATVI', 'JD', 'TEAM', 'EA', 'TXN', 'LULU', 'GILD', 'MNST', 'CHTR', 'CSCO', 'INTU', 'PANW', 'HON', 'CSGP', 'DXCM', 'FANG', 'KDP', 'KHC', 'FAST', 'GOOGL', 'SIRI', 'PYPL', 'NFLX', 'BKNG', 'PDD', 'BIIB', 'MRVL', 'AMGN', 'ISRG', 'AAPL', 'MCHP', 'ODFL']",[ 6.33485204e-02  9.53337027e-05 -1.43182687e-03],637.9717462311539,208179.95389568413
43,"['MRVL', 'ODFL', 'AEP', 'ADP', 'MDLZ', 'MCHP', 'DLTR', 'AMGN', 'JD', 'EBAY', 'AVGO', 'TMUS', 'IDXX', 'BKNG', 'FAST', 'ZM', 'CMCSA', 'INTC', 'TEAM', 'CDNS', 'HON', 'ADBE', 'PEP', 'LULU', 'CPRT', 'KHC', 'MU', 'ADSK', 'COST', 'XEL', 'CSGP', 'WBA', 'LRCX', 'CTAS', 'VRTX', 'AMD', 'ISRG', 'ILMN', 'AAPL', 'ORLY', 'CTSH', 'PAYX', 'PCAR']",[ 6.54810827e-02  9.92511632e-05 -8.22022387e-04],985.7675127486531,397808.1766081963
43,"['EA', 'FTNT', 'CSGP', 'GOOG', 'LRCX', 'CSX', 'MU', 'META', 'ROST', 'CPRT', 'ALGN', 'RIVN', 'EBAY', 'MSFT', 'BKR', 'PEP', 'ANSS', 'PANW', 'BIIB', 'CDNS', 'TEAM', 'NXPI', 'MCHP', 'SBUX', 'DXCM', 'AAPL', 'VRTX', 'LCID', 'TMUS', 'PDD', 'WDAY', 'MDLZ', 'ODFL', 'PAYX', 'CSCO', 'CTAS', 'LULU', 'ATVI', 'ADBE', 'SIRI', 'TSLA', 'AMZN', 'FAST']",[ 4.65235569e-02  4.40674448e-05 -3.06018019e-03],835.1605557163567,267138.84099734767
43,"['ASML', 'IDXX', 'MELI', 'CDNS', 'MU', 'NXPI', 'ATVI', 'AVGO', 'CSGP', 'SGEN', 'AZN', 'TSLA', 'EA', 'PCAR', 'JD', 'LULU', 'KDP', 'ABNB', 'SNPS', 'AMGN', 'VRSK', 'NVDA', 'ADP', 'ENPH', 'TXN', 'CSX', 'TEAM', 'RIVN', 'ADBE', 'HON', 'FTNT', 'WBD', 'MRNA', 'CPRT', 'PANW', 'WDAY', 'AAPL', 'MSFT', 'MRVL', 'QCOM', 'CRWD', 'ALGN', 'FANG']",[ 7.97088364e-02  5.34172670e-05 -4.80459416e-04],667.4888274119443,184625.17249402986
43,"['ADSK', 'EA', 'CMCSA', 'NVDA', 'CTSH', 'MRVL', 'KHC', 'TSLA', 'DXCM', 'BKNG', 'SBUX', 'ATVI', 'ISRG', 'CSX', 'PANW', 'NXPI', 'CTAS', 'GILD', 'ORLY', 'EXC', 'RIVN', 'MCHP', 'ADI', 'DDOG', 'COST', 'KLAC', 'LULU', 'HON', 'ANSS', 'LCID', 'CPRT', 'DLTR', 'WDAY', 'ASML', 'GOOGL', 'INTU', 'WBD', 'XEL', 'ZS', 'IDXX', 'BIIB', 'FANG', 'SNPS']",[-7.07203203e-02 -4.95852521e-05 -1.00348123e-03],723.6829633289891,218622.14274411523
43,"['NVDA', 'SBUX', 'BIIB', 'MU', 'ADP', 'KHC', 'AEP', 'ALGN', 'AMAT', 'TEAM', 'GILD', 'PDD', 'AVGO', 'ANSS', 'HON', 'COST', 'DDOG', 'GOOG', 'CSGP', 'EBAY', 'VRSK', 'MSFT', 'LCID', 'CTSH', 'INTU', 'INTC', 'ENPH', 'EA', 'CMCSA', 'MNST', 'PCAR', 'PYPL', 'CHTR', 'PANW', 'IDXX', 'VRTX', 'CRWD', 'FAST', 'JD', 'TXN', 'ASML', 'MELI', 'ILMN']",[-0.05568737 -0.00016522 -0.00204306],504.2242815168449,148837.1666357302
43,"['MU', 'MSFT', 'INTC', 'LULU', 'DXCM', 'AAPL', 'JD', 'ADBE', 'AZN', 'FTNT', 'CTAS', 'GOOGL', 'PEP', 'NVDA', 'ADI', 'FANG', 'SGEN', 'COST', 'BKNG', 'PDD', 'VRSK', 'MNST', 'DDOG', 'MRNA', 'HON', 'ODFL', 'BKR', 'VRTX', 'MRVL', 'CRWD', 'KDP', 'ZM', 'NXPI', 'IDXX', 'ALGN', 'AMAT', 'NFLX', 'CTSH', 'META', 'XEL', 'LRCX', 'BIIB', 'KLAC']",[-0.02466011  0.00011325 -0.00193378],658.4670096399516,200587.61430996528
43,"['GOOG', 'ZS', 'DLTR', 'ANSS', 'WBA', 'PANW', 'LCID', 'CTSH', 'ALGN', 'SBUX', 'KHC', 'VRTX', 'SNPS', 'QCOM', 'AAPL', 'CSGP', 'ILMN', 'AMD', 'DDOG', 'DXCM', 'NVDA', 'ISRG', 'NXPI', 'PAYX', 'AMGN', 'ORLY', 'TMUS', 'ODFL', 'WBD', 'BIIB', 'ADSK', 'PYPL', 'MSFT', 'ABNB', 'TSLA', 'INTC', 'CTAS', 'CSX', 'PDD', 'EXC', 'MAR', 'AMZN', 'INTU']",[-5.06960474e-02  7.17683534e-05 -2.97715106e-03],533.5160192794874,157675.86114598328
43,"['AAPL', 'SIRI', 'CPRT', 'ASML', 'XEL', 'BKR', 'DDOG', 'RIVN', 'PANW', 'CSGP', 'CSX', 'ATVI', 'GILD', 'ADSK', 'ROST', 'ILMN', 'LULU', 'BKNG', 'MSFT', 'TSLA', 'AVGO', 'GOOG', 'DXCM', 'EXC', 'PDD', 'ENPH', 'TEAM', 'WBD', 'AZN', 'WDAY', 'GOOGL', 'SGEN', 'QCOM', 'JD', 'NVDA', 'AMGN', 'MELI', 'PYPL', 'ADP', 'COST', 'NXPI', 'WBA', 'LCID']",[ 3.63892474e-02 -4.01280888e-05 -1.17372580e-03],22281.661555003724,6065219.334042984
43,"['GOOGL', 'MRNA', 'ILMN', 'SIRI', 'PCAR', 'ABNB', 'MCHP', 'ISRG', 'AMGN', 'IDXX', 'RIVN', 'LRCX', 'CMCSA', 'PAYX', 'WBD', 'MNST', 'EA', 'BIIB', 'BKNG', 'WBA', 'KHC', 'MU', 'DXCM', 'JD', 'LULU', 'XEL', 'FANG', 'ATVI', 'TMUS', 'VRTX', 'CSX', 'ADSK', 'META', 'AEP', 'CHTR', 'NVDA', 'ROST', 'NFLX', 'MDLZ', 'ADBE', 'CPRT', 'INTU', 'TXN']",[-7.56570942e-02 -8.54536534e-05 -7.76325382e-04],1007.1432120397682,374557.8624086468
44,"['AMD', 'PEP', 'SIRI', 'BIIB', 'ISRG', 'MRVL', 'PDD', 'SBUX', 'FANG', 'GILD', 'DXCM', 'LRCX', 'EXC', 'BKNG', 'WBD', 'QCOM', 'GOOG', 'NVDA', 'AMGN', 'HON', 'JD', 'WDAY', 'AZN', 'CDNS', 'META', 'ABNB', 'ILMN', 'MDLZ', 'CTSH', 'REGN', 'PCAR', 'TXN', 'INTU', 'CPRT', 'CHTR', 'RIVN', 'AEP', 'VRSK', 'CSGP', 'EA', 'FAST', 'VRTX', 'ROST', 'ATVI']",[ 0.04215864  0.00011567 -0.00179278],691.4076170185223,245063.2883262294
44,"['TMUS', 'EXC', 'LRCX', 'LULU', 'ZS', 'MELI', 'ADP', 'ALGN', 'CSX', 'GILD', 'ADSK', 'CMCSA', 'KDP', 'GOOG', 'CTAS', 'GOOGL', 'NFLX', 'BIIB', 'FTNT', 'CHTR', 'ENPH', 'AZN', 'CTSH', 'AEP', 'VRTX', 'DDOG', 'MNST', 'SIRI', 'SGEN', 'ABNB', 'CSCO', 'BKNG', 'PAYX', 'XEL', 'ZM', 'ADI', 'PANW', 'ADBE', 'KHC', 'MDLZ', 'WBA', 'ROST', 'MSFT', 'RIVN']",[-2.68105866e-02  3.25894276e-05 -1.59930168e-03],18774.184960866045,6476515.324087446
44,"['AAPL', 'SIRI', 'AMD', 'ADBE', 'PAYX', 'BIIB', 'WDAY', 'ALGN', 'ORLY', 'MU', 'ADP', 'DDOG', 'ZM', 'ADSK', 'RIVN', 'EA', 'MCHP', 'EXC', 'CMCSA', 'ADI', 'ASML', 'FTNT', 'AMGN', 'KHC', 'CTAS', 'ENPH', 'ANSS', 'XEL', 'SGEN', 'VRSK', 'AZN', 'LULU', 'INTC', 'DLTR', 'CSX', 'CRWD', 'REGN', 'AVGO', 'ISRG', 'ATVI', 'SNPS', 'INTU', 'ABNB', 'ROST']",[-7.05114203e-02  7.23712289e-05 -1.61681333e-03],661.3614348184618,220972.48673720728
44,"['EXC', 'FANG', 'FAST', 'AMD', 'TEAM', 'AVGO', 'MU', 'CMCSA', 'VRTX', 'BKR', 'KDP', 'LULU', 'LRCX', 'DXCM', 'EBAY', 'ADP', 'NFLX', 'TXN', 'ATVI', 'DDOG', 'MRVL', 'ABNB', 'KLAC', 'NXPI', 'KHC', 'SGEN', 'GOOG', 'WBA', 'XEL', 'SIRI', 'FTNT', 'CSX', 'AAPL', 'PANW', 'ADI', 'QCOM', 'AMAT', 'ASML', 'AMZN', 'PCAR', 'ANSS', 'CRWD', 'CSCO', 'ENPH']",[ 0.07119367  0.00013583 -0.00176892],700.4052738075881,221880.6730328102
44,"['FAST', 'PYPL', 'EBAY', 'BIIB', 'EA', 'TSLA', 'CHTR', 'MRNA', 'AMGN', 'REGN', 'CTSH', 'BKNG', 'AZN', 'MRVL', 'WBD', 'DXCM', 'CSGP', 'INTU', 'NVDA', 'PANW', 'ANSS', 'NFLX', 'WDAY', 'MNST', 'ENPH', 'MU', 'SNPS', 'CRWD', 'SGEN', 'EXC', 'DLTR', 'TMUS', 'SBUX', 'LRCX', 'WBA', 'SIRI', 'LULU', 'PCAR', 'ATVI', 'KDP', 'AVGO', 'QCOM', 'ADI', 'ADP']",[ 2.82199711e-02  6.35075612e-05 -7.11797970e-03],381.70309612955936,137854.15828300183
44,"['MNST', 'AMD', 'LULU', 'VRSK', 'CRWD', 'FANG', 'CDNS', 'MAR', 'CTSH', 'QCOM', 'ADBE', 'LCID', 'CSX', 'ORLY', 'LRCX', 'XEL', 'PANW', 'WBA', 'ABNB', 'ADI', 'RIVN', 'JD', 'ZM', 'ZS', 'BKNG', 'DDOG', 'META', 'SBUX', 'ANSS', 'ADP', 'ASML', 'ALGN', 'TMUS', 'AMGN', 'PEP', 'VRTX', 'DLTR', 'GILD', 'PCAR', 'NVDA', 'NFLX', 'EXC', 'EBAY', 'BKR']",[ 3.24847366e-02 -7.07662939e-05 -1.69024507e-03],755.8243451649919,224538.96790108256
44,"['MELI', 'BKR', 'CSCO', 'IDXX', 'HON', 'FANG', 'XEL', 'TMUS', 'WBD', 'PCAR', 'SBUX', 'AMAT', 'ATVI', 'EXC', 'QCOM', 'ROST', 'CSGP', 'CDNS', 'CMCSA', 'INTU', 'DDOG', 'FTNT', 'TEAM', 'ZM', 'MSFT', 'PYPL', 'DXCM', 'CTAS', 'BIIB', 'PAYX', 'ZS', 'SIRI', 'RIVN', 'GOOGL', 'VRTX', 'LRCX', 'VRSK', 'PEP', 'ODFL', 'ASML', 'NXPI', 'AVGO', 'WBA', 'AAPL']",[-0.02950466  0.00010777 -0.002004  ],671.8563785875248,211460.12225602163
44,"['AMD', 'MAR', 'SGEN', 'ALGN', 'SIRI', 'ODFL', 'ISRG', 'TMUS', 'BKR', 'MDLZ', 'AZN', 'QCOM', 'INTC', 'BIIB', 'MELI', 'REGN', 'ENPH', 'MNST', 'CDNS', 'ADI', 'FAST', 'VRSK', 'NFLX', 'CHTR', 'ASML', 'AEP', 'XEL', 'WBD', 'MRVL', 'KDP', 'LCID', 'BKNG', 'NXPI', 'AMAT', 'FANG', 'RIVN', 'ADSK', 'GOOG', 'ADP', 'HON', 'AAPL', 'VRTX', 'META', 'TSLA']",[ 2.23809627e-02 -4.25978557e-05 -1.67588350e-03],1281.798877910663,410069.8929371829
44,"['AVGO', 'CSGP', 'ADP', 'CHTR', 'NVDA', 'AAPL', 'ADSK', 'ANSS', 'KLAC', 'XEL', 'PCAR', 'PEP', 'META', 'WBA', 'ADI', 'MCHP', 'ZS', 'SBUX', 'MAR', 'ZM', 'PANW', 'CTAS', 'KHC', 'INTU', 'WDAY', 'VRSK', 'AEP', 'INTC', 'TEAM', 'SNPS', 'MRNA', 'ALGN', 'ISRG', 'BIIB', 'DLTR', 'ENPH', 'REGN', 'LRCX', 'RIVN', 'ROST', 'CTSH', 'ILMN', 'GOOGL', 'QCOM']",[-0.05126101  0.00012924 -0.00292151],1321.6312920013575,392803.15951508307
44,"['TMUS', 'MNST', 'ISRG', 'MDLZ', 'NFLX', 'ZM', 'ROST', 'DDOG', 'ADP', 'JD', 'GILD', 'FANG', 'MAR', 'PAYX', 'LULU', 'RIVN', 'FTNT', 'DXCM', 'CHTR', 'KDP', 'PYPL', 'DLTR', 'MCHP', 'ENPH', 'LCID', 'ILMN', 'KLAC', 'CMCSA', 'CSCO', 'EXC', 'NXPI', 'BIIB', 'INTC', 'GOOGL', 'ASML', 'SNPS', 'ADSK', 'META', 'EA', 'EBAY', 'INTU', 'CDNS', 'MSFT', 'MRNA']",[ 3.88815025e-02 -9.78302365e-05 -1.66404661e-03],742.8246889790267,223000.21289485425
45,"['TXN', 'KHC', 'BIIB', 'AZN', 'TMUS', 'VRSK', 'NVDA', 'PDD', 'WBD', 'WDAY', 'AMD', 'PCAR', 'AMZN', 'VRTX', 'ABNB', 'XEL', 'QCOM', 'LRCX', 'CSCO', 'ADSK', 'PYPL', 'COST', 'CSGP', 'FANG', 'ZM', 'MRNA', 'GILD', 'INTU', 'AVGO', 'AEP', 'SIRI', 'ILMN', 'WBA', 'NFLX', 'PEP', 'ENPH', 'CTAS', 'META', 'GOOG', 'BKR', 'EA', 'MNST', 'MDLZ', 'MCHP', 'CHTR']",[ 6.76045229e-02 -6.39220326e-05 -2.14608242e-03],1147.7508067287013,404453.4487191584
45,"['COST', 'BKNG', 'GOOG', 'ATVI', 'IDXX', 'INTU', 'WBA', 'ILMN', 'MRVL', 'MU', 'TSLA', 'PAYX', 'MSFT', 'DXCM', 'FTNT', 'CMCSA', 'ROST', 'PANW', 'WBD', 'ODFL', 'MCHP', 'HON', 'AMAT', 'AZN', 'JD', 'MDLZ', 'CSCO', 'REGN', 'MELI', 'MRNA', 'ENPH', 'RIVN', 'KDP', 'GILD', 'ORLY', 'ISRG', 'AVGO', 'ADSK', 'SGEN', 'AMD', 'QCOM', 'PDD', 'NVDA', 'ADP', 'ALGN']",[ 5.19183687e-02  9.39529380e-05 -3.23363350e-03],904.8386832619877,256693.1891548231
